p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0.001697039702802,0.916181758322674,0.091,0.054,1,1,MIIP
0.00169751001062058,-1.14586817969737,0.129,0.184,1,1,LUC7L3
0.00170499174342614,0.845273837000347,0.102,0.062,1,1,SEC61A1
0.00170549697510841,-1.27815149743745,0.029,0.066,1,1,ZCCHC11
0.00170648200072496,-0.848208725437609,0.05,0.094,1,1,THOC2
0.00170864953810399,-2.83269007481944,0.004,0.028,1,1,HERC2
0.00171376462567763,-1.50523274478668,0.031,0.068,1,1,SRP68
0.00172791246430919,-1.66240539212868,0.015,0.045,1,1,NFATC2
0.0017338872119398,3.28886906453528,0.012,0.002,1,1,SLC2A9
0.00174254604361949,0.21410543391095,0.615,0.531,1,1,LSP1
0.0017462101436637,-0.62242397215359,0.091,0.142,1,1,THYN1
0.00175313074263728,0.331253871614862,0.252,0.185,1,1,YWHAH
0.00175502462123926,3.02613471035851,0.012,0.002,1,1,RP11-426C22.5
0.00176212290335632,2.65674161778967,0.012,0.002,1,1,RP11-378A13.2
0.00176751063174792,0.5602783468546,0.1,0.059,1,1,STX12
0.00178573300692278,0.651842766857417,0.058,0.029,1,1,JARID2
0.00178639375615124,-1.26999046506845,0.052,0.096,1,1,MOB2
0.00178717525538328,2.20609597178088,0.012,0.002,1,1,RP11-229P13.20
0.00179115406673704,-1.30936090184942,0.021,0.054,1,1,TSPYL2
0.00179411497216942,-2.04009503749567,0.01,0.038,1,1,PTPLAD1
0.00179752908959955,0.659316542342252,0.079,0.045,1,1,GLTP
0.00180047609839314,-0.318865374632995,0.528,0.582,1,1,UBE2D3
0.00180089544219497,-5.46190027479898,0,0.02,1,1,BEND5
0.00180089544219497,-5.52243273672752,0,0.02,1,1,DDX20
0.00180089544219497,-5.5070745217974,0,0.02,1,1,GLCCI1
0.00180089544219497,-5.62341709679451,0,0.02,1,1,DLEU1
0.00181955672033602,2.22316319576358,0.025,0.008,1,1,DOT1L
0.00182030799695713,-2.34895780730701,0.008,0.035,1,1,SH2D3A
0.00182318188321385,0.595455670779315,0.166,0.113,1,1,CUEDC2
0.00182370533083983,-1.46590076006805,0.027,0.063,1,1,NAA50
0.00185319479993355,-1.33004593403811,0.023,0.057,1,1,RNF6
0.00185410456096995,1.88297440233365,0.029,0.011,1,1,C16orf70
0.00185818222274063,-2.63218918750405,0.006,0.032,1,1,IMMP1L
0.00187201009837686,-1.81455086340874,0.012,0.042,1,1,ULK3
0.00188160926298677,-2.06856402839208,0.023,0.057,1,1,PACS1
0.00188565401638015,-3.34006350923073,0.004,0.028,1,1,CYP2R1
0.00188955359073067,-1.85061579903935,0.017,0.048,1,1,ACD
0.00188958626871958,1.00011693898758,0.129,0.084,1,1,NUDT22
0.00189571287911145,0.459065814601644,0.62,0.562,1,1,SSR4
0.0019287063052356,-0.115382463711732,0.977,0.981,1,1,MT-CO3
0.00192936804901774,-0.208783040674051,0.293,0.359,1,1,SERBP1
0.0019318376172289,-0.787913216951657,0.179,0.232,1,1,RPS27L
0.0019369704365082,-0.872513268575167,0.079,0.127,1,1,RSU1
0.00194607621103966,-2.81067453817652,0.004,0.028,1,1,SLFN12L
0.00195324390231652,-0.372558334933967,0.285,0.349,1,1,DAZAP2
0.00196092956518678,-1.43081353060174,0.025,0.06,1,1,NMD3
0.001983200554389,2.66235734841045,0.015,0.003,1,1,RP3-525N10.2
0.00198467029702187,-1.52233271314502,0.029,0.065,1,1,WHAMM
0.00198885279673208,1.1642052893434,0.025,0.008,1,1,RP11-611L7.1
0.00198924074630472,-1.02678354047093,0.075,0.121,1,1,EBP
0.00199024259564841,2.44050184617729,0.015,0.003,1,1,RP11-126K1.2
0.00199024259564841,2.5968453830617,0.015,0.003,1,1,MRVI1
0.00200135531537781,-0.360200188888299,0.081,0.13,1,1,CLPP
0.00200424449579732,-1.36433652701207,0.042,0.081,1,1,ATP6V1H
0.00201507086379465,2.58076763366342,0.015,0.003,1,1,ZNF81
0.00201954895685428,0.290680619183479,0.042,0.019,1,1,PLAGL2
0.00202579830308146,2.30865338889328,0.015,0.003,1,1,KLHDC8B
0.00202790551124395,-0.884111059534205,0.056,0.1,1,1,RICTOR
0.00204032118958008,-0.726826661180427,0.123,0.178,1,1,EAPP
0.00204138502687378,-5.71838403203469,0,0.019,1,1,KRT1
0.00204499371611486,-0.506530682299157,0.229,0.288,1,1,FBL
0.00204640476065467,-0.903629170431969,0.064,0.109,1,1,ELAVL1
0.0020695171007575,-1.16740398436022,0.089,0.14,1,1,RNF139
0.0020777849893296,0.3570653545491,0.47,0.393,1,1,ATP5B
0.00207999036782504,0.109252035736479,0.054,0.098,1,1,EIF2S1
0.00209628397165448,-1.46636543391506,0.031,0.068,1,1,SCAF4
0.00210792446622866,-1.18144822362984,0.037,0.076,1,1,GS1-251I9.4
0.00211710281262495,-0.960238776337072,0.044,0.084,1,1,RUVBL1
0.00211711952232906,-1.18768617826181,0.031,0.068,1,1,TRPV2
0.002124355886542,0.590150801797003,0.098,0.058,1,1,ASCL2
0.00212601825696524,0.354613540121627,0.27,0.206,1,1,PSMB2
0.00212975574002867,-0.868938653131971,0.042,0.082,1,1,TDP2
0.00213086554112675,-1.32863719729263,0.044,0.084,1,1,TOR1A
0.00214178119201629,-2.65183262271195,0.006,0.031,1,1,PDCD4-AS1
0.00215259008437226,-1.19671799705358,0.04,0.078,1,1,SUPT20H
0.00218001992586896,-2.23223119249129,0.015,0.044,1,1,NARG2
0.00218275284445501,-2.94077422776149,0.004,0.027,1,1,RALGAPA1
0.00218480073510005,-2.26760610210835,0.006,0.031,1,1,PRKCQ
0.00218928223616043,-0.661015590143064,0.127,0.183,1,1,ZNHIT3
0.00220267177522136,-1.5385675426163,0.021,0.053,1,1,ANKRD39
0.00222717197705245,-0.941784358406035,0.048,0.089,1,1,YDJC
0.00222770173149552,-2.47076550202336,0.004,0.027,1,1,DENND1B
0.00223527511887384,-2.23933036727271,0.004,0.027,1,1,MDM1
0.00224299870054022,1.07299399053815,0.05,0.024,1,1,PPP1R15B
0.00224902166696003,-1.58187875359163,0.023,0.056,1,1,FAM3C
0.0022529641566306,1.95357382613012,0.023,0.007,1,1,CCR5
0.00226124135281134,0.507289962089849,0.424,0.358,1,1,CRIP1
0.00227653796912407,-0.835448698850701,0.058,0.102,1,1,DTNBP1
0.00230953594454015,-1.03244470907975,0.058,0.102,1,1,UBE2G1
0.00231427792998855,-5.59392431190061,0,0.019,1,1,LCN8
0.00231427792998855,-5.25523416205317,0,0.019,1,1,CBR3
0.0023245121325527,-1.62161628991257,0.027,0.062,1,1,MLLT6
0.00232487852263655,-4.00083456253086,0.002,0.023,1,1,LPAR5
0.0023299305379261,1.01554907072354,0.06,0.032,1,1,COL4A3BP
0.00233132421262658,-4.32292734836766,0.002,0.023,1,1,KLRC1
0.00233816151329236,-2.01263940641894,0.015,0.044,1,1,GPATCH4
0.00234535449355336,-1.32712937478799,0.037,0.075,1,1,TMEM55B
0.00235314716879534,0.791846854193119,0.094,0.056,1,1,NME1-NME2
0.00236221999352503,-2.12222960292902,0.015,0.044,1,1,PTCD3
0.00237328562728036,-0.903951835296457,0.035,0.073,1,1,SLC25A26
0.00237879484660809,-0.811480464182965,0.069,0.116,1,1,ALDH9A1
0.00238361253327312,-0.595715368936284,0.152,0.207,1,1,EZR
0.00238903775881387,-1.46295144068118,0.025,0.059,1,1,SNHG12
0.00242570512124009,-1.25783855987035,0.054,0.096,1,1,PPA2
0.0024337563399669,-3.39823086291794,0.004,0.027,1,1,NUDCD1
0.00243446534172601,-2.01403389500118,0.002,0.023,1,1,C1orf109
0.0024397928879791,-1.88744357866511,0.01,0.038,1,1,CTD-2037K23.2
0.00244551941350023,0.984182739890942,0.023,0.007,1,1,MMP17
0.00244608291882279,-1.44266971806757,0.017,0.047,1,1,DDX52
0.00246217012646147,0.380851792465485,0.254,0.187,1,1,COX14
0.00247097668066515,-1.44504006701204,0.008,0.034,1,1,POLR3E
0.00247501781841822,0.724200295876968,0.052,0.025,1,1,TNK2
0.002483726367477,-2.15578284394239,0.006,0.031,1,1,RAB33A
0.00248425098834058,-2.11162422925287,0.012,0.04,1,1,DLG1
0.00250815685848842,0.535792191233965,0.146,0.096,1,1,EIF3A
0.00251578821995038,-1.19871422274184,0.015,0.044,1,1,P4HTM
0.00252637669326648,0.83472537149709,0.077,0.044,1,1,RELT
0.00252783403830243,-1.06318983795703,0.052,0.093,1,1,RASSF7
0.00253938548994013,1.02315314542234,0.033,0.013,1,1,FBRSL1
0.00254050854412433,1.29934264152292,0.056,0.029,1,1,TXNRD2
0.0025582220581911,1.22538113890817,0.05,0.025,1,1,SLC43A3
0.00257320940099954,-1.07730407140712,0.067,0.111,1,1,DPM1
0.00257976252987365,-0.554356633846495,0.06,0.105,1,1,ITSN2
0.00258420254342125,-1.52361238675597,0.008,0.034,1,1,ATXN7L1
0.00259131420490181,-1.28980736720336,0.056,0.097,1,1,SERTAD1
0.00260657331221073,0.89750546600984,0.06,0.032,1,1,P2RX4
0.0026207347585219,-0.6219000592885,0.175,0.229,1,1,DNAJC8
0.0026240031421795,-5.54549576500298,0,0.019,1,1,TOX
0.0026240031421795,-5.47749979406375,0,0.019,1,1,IL2RA
0.00263510823973422,1.11202088060738,0.073,0.041,1,1,SLC2A6
0.00263651528009698,-1.95708221057434,0.01,0.037,1,1,TBK1
0.00264418633519761,0.180780769366811,0.368,0.291,1,1,PRDX1
0.0026447978723745,0.602707881731746,0.079,0.045,1,1,NCSTN
0.0026557566673787,0.112861203354035,0.125,0.081,1,1,GUSB
0.00266947515398794,-1.47144667046407,0.017,0.047,1,1,LRIF1
0.00267392389720502,-3.67273883064807,0.002,0.023,1,1,CASC7
0.00267392389720502,-3.44519555666703,0.002,0.023,1,1,CD226
0.00268054793360351,0.764217473962448,0.137,0.091,1,1,FAM200B
0.00268398671772393,-1.46575834326549,0.031,0.067,1,1,PIK3R1
0.00268592012141929,0.929240528976741,0.064,0.035,1,1,ZFYVE21
0.00268801569670066,0.531543123509616,0.146,0.097,1,1,MRPS11
0.00269224102646944,1.19412875141889,0.035,0.015,1,1,SLC4A2
0.00269939688318157,-0.967003678445446,0.064,0.108,1,1,MGEA5
0.00270000893206809,0.908376313691379,0.085,0.051,1,1,MLXIP
0.00270535083867246,-1.33438740014452,0.027,0.061,1,1,LMBRD1
0.00270664100878313,0.439906432205332,0.175,0.122,1,1,NAPA
0.00271487556903139,-1.77638999109527,0.025,0.058,1,1,SWAP70
0.00276579600181552,0.568791790165184,0.006,0.03,1,1,RPUSD2
0.0027812342094273,-2.84693328605938,0.004,0.026,1,1,RP11-81H14.2
0.00278456063238217,-0.591726606424918,0.062,0.107,1,1,TAF15
0.00278729818361356,-1.55770106688457,0.027,0.061,1,1,MAGOHB
0.00279056979173331,-1.4524338522525,0.021,0.052,1,1,GTF2H1
0.00279207543375283,-0.129641452142249,0.052,0.093,1,1,HARS
0.00280271737775502,-0.942843136718285,0.079,0.126,1,1,HP1BP3
0.00280486544471546,1.64879456034333,0.021,0.006,1,1,CMKLR1
0.00281572488549898,1.33521763110531,0.029,0.011,1,1,KIAA0232
0.00281714142810548,1.35302114604077,0.037,0.016,1,1,FBXW7
0.00282521043944726,-1.21413778064242,0.019,0.05,1,1,JADE1
0.00282599001769109,0.665545762475733,0.119,0.076,1,1,C12orf44
0.0028316467442235,1.07520940273216,0.204,0.146,1,1,DNAJC7
0.00283487249853881,-0.961131844812858,0.052,0.094,1,1,U2SURP
0.00283647607545112,1.43737026816016,0.029,0.011,1,1,C11orf71
0.00285659342279586,0.901591744027871,0.054,0.027,1,1,DNASE1L1
0.00286028342888947,-1.36943956206994,0.027,0.061,1,1,MARCH6
0.00286078936090031,1.49492035422718,0.021,0.006,1,1,AVPI1
0.00287851354519205,0.448507814800462,0.135,0.089,1,1,ZNF511
0.00289194494241709,-1.75928810495671,0.015,0.043,1,1,VPS37A
0.00291401166584129,0.93423831460675,0.037,0.016,1,1,KIAA0368
0.00291499145817162,-0.836430891993681,0.087,0.134,1,1,TOB1
0.0029166045911968,-1.69863351824029,0.008,0.033,1,1,EED
0.00292069957843914,-0.386414277290744,0.391,0.446,1,1,CUTA
0.00293622989006011,0.51822079536569,0.341,0.276,1,1,AURKAIP1
0.00293746681575663,-2.12395759833639,0.01,0.037,1,1,NPDC1
0.00294071746481557,-1.2169493705887,0.056,0.099,1,1,MTERFD2
0.00294079371841789,1.28734736812545,0.021,0.006,1,1,ENG
0.00294291505440927,-1.45745652650077,0.021,0.052,1,1,PRR7
0.00294531451324126,-0.967434983122022,0.079,0.124,1,1,TMEM126B
0.00294765430459106,0.733269684090593,0.062,0.033,1,1,NISCH
0.00295258421709709,0.891423576179492,0.044,0.02,1,1,ELL
0.00296014087890335,1.20696985537337,0.021,0.006,1,1,PLA2G15
0.00296601681076598,-0.947237675768047,0.056,0.1,1,1,MFSD10
0.00297257071592051,1.18166786196507,0.04,0.018,1,1,KDM7A
0.00297560856933813,-5.18689914179,0,0.018,1,1,TRIM47
0.00299506786283794,1.47830658144852,0.025,0.009,1,1,IPMK
0.00299727743558411,-3.94137774534968,0.002,0.022,1,1,FAM129C
0.00299846468425832,-1.46531455907228,0.01,0.037,1,1,MTFMT
0.0030212324824861,0.572399942250812,0.106,0.066,1,1,STARD3NL
0.00302760984624454,-1.05509984461962,0.069,0.112,1,1,BCLAF1
0.00303523010740091,-0.822574386463353,0.094,0.141,1,1,ELF1
0.00304121477427616,-2.54476060862629,0.006,0.03,1,1,METTL4
0.00307988208605494,-1.90973850413757,0.015,0.043,1,1,RAD51C
0.00308743460464243,-1.23251908493173,0.012,0.04,1,1,CALU
0.00309161062692513,-1.5826508920579,0.012,0.04,1,1,GNB5
0.00310747303839552,-1.37682258881001,0.021,0.052,1,1,SMPD1
0.00310754727828085,1.36162975311761,0.025,0.009,1,1,RP11-156E8.1
0.00311394074149749,-0.261117526492493,0.287,0.354,1,1,ERH
0.003140815829509,1.33362265171812,0.031,0.013,1,1,PTPN12
0.00315561224597571,-1.17603108680581,0.023,0.055,1,1,PDS5A
0.00315764383653329,0.796085579890339,0.073,0.041,1,1,OASL
0.00317187096051631,0.673283891148408,0.125,0.082,1,1,DOCK2
0.00317338364262256,-2.2546344213599,0.006,0.03,1,1,USP20
0.0031793226639364,0.387786091253027,0.289,0.226,1,1,P4HB
0.00318166960623234,-1.69991406563899,0.019,0.049,1,1,GPR155
0.00318231688120493,1.10693142247236,0.04,0.077,1,1,POLR2K
0.00319294655814853,0.365435047975417,0.106,0.065,1,1,COMMD5
0.00320761661549811,-1.62389648338135,0.029,0.063,1,1,LTV1
0.00321544375425392,-0.914768324111511,0.069,0.113,1,1,PRPF6
0.00322585047912278,-2.33613677338195,0.008,0.033,1,1,GABPB1
0.00327304978034384,-1.06568622802742,0.037,0.074,1,1,ST6GAL1
0.00328113207908913,-1.51154524343673,0.012,0.039,1,1,ZNF83
0.00330853708675831,-0.638007119289536,0.152,0.205,1,1,OCIAD1
0.00331012394376477,-1.26398222818125,0.027,0.06,1,1,TBRG4
0.00331994145247166,1.01668722614669,0.056,0.029,1,1,METTL7A
0.00332394411377523,0.456544739168338,0.148,0.1,1,1,IFIT3
0.00332607950657291,1.96676120873685,0.019,0.006,1,1,ST14
0.00333531412001751,3.48315485601009,0.019,0.006,1,1,EVA1B
0.00335136810956195,-0.255759480440584,0.104,0.153,1,1,NOP56
0.00336098644069251,-1.5933058571855,0.021,0.051,1,1,BTN3A3
0.00336320395351933,-0.537304021723613,0.168,0.221,1,1,EIF2S3
0.00337339253736294,-1.3345463677686,0.035,0.071,1,1,ITGB1
0.00337485046113711,-5.62848052500269,0,0.018,1,1,FASLG
0.00337812060686521,-0.894375241290236,0.141,0.19,1,1,WTAP
0.00338056606867185,-0.410129003545908,0.195,0.257,1,1,IDS
0.00338517300165467,-1.35317010096832,0.008,0.033,1,1,PRMT7
0.00339130391378884,-0.719671370133032,0.108,0.157,1,1,TAX1BP1
0.00339304480675623,1.42876567159013,0.033,0.014,1,1,MAFF
0.00340318539774069,-2.13503723060192,0.017,0.045,1,1,ZNF224
0.00342076040139688,0.291783433297389,0.268,0.199,1,1,LSM10
0.00343369697516369,1.66524344219461,0.019,0.006,1,1,TTLL4
0.00343369697516369,1.49327742045558,0.019,0.006,1,1,RP11-37B2.1
0.00343901063753066,-1.22082215146927,0.052,0.091,1,1,CCDC88C
0.00344457261253618,-3.28019535908605,0.002,0.022,1,1,KLHL9
0.00345928220923107,-2.46260057057605,0.006,0.029,1,1,MAPK13
0.0034605977001648,1.29302503270895,0.033,0.014,1,1,PPP4R1
0.0034833859112956,1.14444755790584,0.033,0.014,1,1,SNX8
0.00348657788480204,-1.13424181969629,0.01,0.036,1,1,HIVEP2
0.00354217630493061,1.90133438430155,0.023,0.008,1,1,GAB2
0.0035440657031439,0.17318502909898,0.179,0.234,1,1,RPN2
0.003554199156299,-0.900672704344356,0.044,0.081,1,1,LYRM1
0.0035676682244388,2.38491296196496,0.023,0.008,1,1,CTC-503J8.6
0.00358601589373922,-1.22280458096444,0.021,0.051,1,1,SMU1
0.00358648763000909,1.37182544287906,0.042,0.019,1,1,MNT
0.00358844054853096,-1.78658991386319,0.017,0.045,1,1,HIAT1
0.00359248811064033,0.576527700985835,0.17,0.119,1,1,CISD3
0.00360521659194986,-0.433203985676084,0.328,0.386,1,1,EIF3E
0.00360774702442565,-0.953542184654893,0.067,0.109,1,1,AIMP1
0.00360775013752459,0.548750469284268,0.127,0.083,1,1,TMEM167A
0.00361463953212955,-1.99369785572527,0.006,0.029,1,1,DLGAP1-AS1
0.00361721569619323,5.39991000664964,0.01,0.002,1,1,ZNF503
0.00362222479649133,-2.43682745705631,0.004,0.025,1,1,DHRS3
0.00363241640796192,3.14301121866501,0.01,0.002,1,1,SOX15
0.00363654547340779,-1.10787367090794,0.035,0.071,1,1,ARHGEF3
0.00364003852788068,3.177141825005,0.01,0.002,1,1,ANPEP
0.00365306739311644,-0.482710959141035,0.17,0.229,1,1,PAPOLA
0.00365532641789827,2.58776675016533,0.01,0.002,1,1,EPHX1
0.00365532641789827,2.79422303281197,0.01,0.002,1,1,IGF2BP2
0.00365532641789827,2.91734985118891,0.01,0.002,1,1,RP11-326F20.5
0.00365532641789827,2.78918324059335,0.01,0.002,1,1,LDHD
0.00365879466759136,-2.08590858429241,0.079,0.121,1,1,CCL4
0.00366299223694386,2.66028618753555,0.01,0.002,1,1,CPAMD8
0.00366734922432852,0.259545737927709,0.8,0.73,1,1,MT-ATP6
0.00367039748151327,-1.15979956832318,0.069,0.11,1,1,UBA2
0.00367067267136873,2.91930417250513,0.01,0.002,1,1,LPP-AS2
0.00368607748462566,2.50876062934029,0.01,0.002,1,1,BACE1
0.00369137494006194,-1.91645977376184,0.012,0.039,1,1,CHST2
0.00371056924186757,0.943707011390104,0.05,0.025,1,1,BRD3
0.00372364645374991,-1.89289313009736,0.006,0.029,1,1,TOM1L2
0.0037419258969749,-0.739455097619086,0.125,0.172,1,1,CYTH1
0.00374744954191229,-3.25379255759653,0.006,0.029,1,1,URGCP
0.00378282427406977,-1.39734829717341,0.017,0.045,1,1,TRIB2
0.0037909448809173,0.438355231349317,0.202,0.148,1,1,CMTM3
0.00379782396361201,-0.937064628048785,0.052,0.092,1,1,ENOPH1
0.00382829641620669,-5.57189437188256,0,0.017,1,1,IL18RAP
0.00384102769147612,1.11640289453408,0.023,0.008,1,1,CTD-2186M15.3
0.00384581786084971,0.89699448564704,0.035,0.015,1,1,TMEM150A
0.00384591844613529,-2.41575182518839,0.012,0.038,1,1,ADAM28
0.00384873122589605,0.544706143752754,0.208,0.151,1,1,NDUFA7.1
0.00387767860880602,-1.80544431977756,0.015,0.042,1,1,ZSCAN18
0.00387970080957531,-3.38279804112409,0.002,0.021,1,1,PIGB
0.00389786923628865,1.71804982978375,0.017,0.005,1,1,RP11-334C17.5
0.00390526070316987,0.704376293643001,0.056,0.029,1,1,ANKFY1
0.00390785404751201,-1.25897885159103,0.027,0.06,1,1,OSBPL9
0.00392960685579664,-2.1546029338051,0.012,0.038,1,1,KANSL2
0.00393113764929365,-2.43503493697916,0.006,0.029,1,1,AC006129.2
0.00394489523010887,0.857306010954489,0.089,0.055,1,1,IL6R
0.00394515190007773,-3.09612863097071,0.004,0.025,1,1,HSPA13
0.00397384373688314,0.374464991642516,0.152,0.105,1,1,C12orf10
0.00398182837352874,-2.91906940100458,0.004,0.025,1,1,DTNB
0.00398591214633175,-1.26397528721528,0.04,0.076,1,1,ALG5
0.0039961529184633,-0.680954150059881,0.15,0.199,1,1,NSMCE1
0.00399675410731124,0.934288415789161,0.017,0.005,1,1,RP11-301O19.1
0.00400221171776536,-1.50660814204649,0.033,0.067,1,1,GOLT1B
0.00400539415832355,-1.90646330846808,0.017,0.045,1,1,C19orf48
0.00401912641492023,-1.80671857437015,0.017,0.045,1,1,CBLL1
0.00401923042968743,-2.31985703127702,0.008,0.032,1,1,PLCG1
0.00402557248716759,-2.64407737899857,0.004,0.025,1,1,TTC27
0.00402800428751039,-1.96708833669465,0.019,0.048,1,1,CGRRF1
0.0040363765318518,-2.11984267320374,0.01,0.035,1,1,CDK17
0.00405199035717387,-2.15806825543238,0.008,0.032,1,1,GSTM3
0.00406495472894469,-1.17111252755332,0.025,0.057,1,1,NUDCD3
0.004069192977969,-1.62016362009417,0.035,0.07,1,1,C16orf80
0.00407393507455974,-1.15217237362558,0.031,0.064,1,1,CCNB1IP1
0.00408461966879049,0.972973313334085,0.044,0.021,1,1,SUMF1
0.00408648739618359,-0.765442792286626,0.075,0.119,1,1,IRF3
0.00409051005444065,0.533205392021031,0.154,0.106,1,1,UQCRB
0.00410264914325038,0.538864896811984,0.177,0.127,1,1,RNF114
0.0041105090261366,-1.0154376364699,0.048,0.086,1,1,THAP7
0.00412413100862184,-1.5523447124542,0.017,0.045,1,1,FAM3A
0.00412558323816225,-0.824731616827261,0.123,0.171,1,1,CCDC115
0.00413303300850656,0.850765514052786,0.098,0.062,1,1,RIPK2
0.00413785828149282,-1.23538170378638,0.033,0.067,1,1,PARP8
0.00417109517306463,-1.15657001628595,0.046,0.083,1,1,RDH11
0.00420158118866889,-2.03609961705829,0.017,0.045,1,1,USP5
0.00421155454907415,3.05104461097332,0.012,0.003,1,1,C16orf93
0.0042123874966134,-2.91246051260339,0.006,0.028,1,1,RP11-1399P15.1
0.00422667373927308,3.43843493738268,0.012,0.003,1,1,ACPP
0.00422749580179965,-0.141647364201356,0.909,0.936,1,1,MT-CYB
0.00423223708350071,-2.7690930869889,0.006,0.028,1,1,TUBD1
0.00423389134782047,-0.751632509128349,0.067,0.11,1,1,PTGER4
0.00423790717106314,0.598899897307918,0.127,0.085,1,1,IFNGR1
0.00424944484483234,2.53818955342562,0.012,0.003,1,1,NDST1
0.00425230295689344,2.07242131832294,0.015,0.004,1,1,CCNYL1
0.00425405034881398,-1.37536017390999,0.025,0.056,1,1,PIGH
0.00425854150887104,1.4655713645053,0.031,0.013,1,1,SLK
0.00426558973728668,0.174531519416,0.748,0.706,1,1,CHCHD2
0.00426620337733459,-1.66483578938423,0.008,0.032,1,1,FADD
0.00427963677241959,1.59232166792499,0.015,0.004,1,1,LRRK1
0.00428596097944679,0.98106106698946,0.079,0.047,1,1,RAE1
0.00428764404781855,2.03930962872168,0.012,0.003,1,1,NOL3
0.00429532115134302,0.389672872235596,0.012,0.003,1,1,CXCL10
0.00431150294629062,1.5424586748619,0.031,0.013,1,1,TRIQK
0.00432051008965959,-0.883343536620651,0.058,0.099,1,1,TMUB1
0.00432615436584333,1.92713214061589,0.012,0.003,1,1,RP11-1391J7.1
0.00432615436584333,2.01959571801639,0.012,0.003,1,1,RP11-258F1.1
0.00433389395845083,1.98658667858697,0.012,0.003,1,1,LDLRAD3
0.00433615077127627,-2.41326136953982,0.006,0.028,1,1,PDK1
0.00434344417656591,-5.10009607223064,0,0.017,1,1,NUFIP1
0.00434344417656591,-5.14741481751641,0,0.017,1,1,RP5-1068E13.7
0.00436491999730308,1.40399343614914,0.033,0.014,1,1,P2RY13
0.0043864580983687,-1.44663517057656,0.01,0.035,1,1,PCYT2
0.00439039313441621,-3.7433327239049,0.002,0.021,1,1,CLYBL
0.00440653582049852,-3.48286998927437,0.002,0.021,1,1,ZNF439
0.00441243062966301,-0.995016741847437,0.025,0.057,1,1,ZNF75A
0.00441544584800835,-1.16364587501774,0.042,0.077,1,1,CRTC3
0.00441746440799746,0.788412258273931,0.069,0.039,1,1,DOK1
0.00442163116628342,-2.37446382978294,0.006,0.028,1,1,PAK1IP1
0.00442508192846449,-2.47199069766808,0.006,0.028,1,1,AGK
0.00443297389168321,-3.31717788226842,0.004,0.025,1,1,RP11-861A13.4
0.00444789003021495,-3.21565416606891,0.004,0.025,1,1,SPAG16
0.00446082324998096,0.393382814482003,0.054,0.028,1,1,RIT1
0.00446701372748492,-0.97695860969961,0.04,0.075,1,1,STIP1
0.00447614778408624,-0.946067971061561,0.079,0.121,1,1,ZC3HAV1
0.00448128999773832,0.597001358993565,0.16,0.113,1,1,ANAPC15
0.00448151792364621,-0.734045093515172,0.05,0.089,1,1,SAFB
0.00449572340922333,1.04674262096635,0.071,0.041,1,1,EFCAB2
0.0045004038375823,-2.80348409276854,0.002,0.021,1,1,ASNS
0.00450448492917239,-2.19333708517617,0.012,0.038,1,1,TBC1D15
0.00453171682886329,-1.19179481860619,0.017,0.045,1,1,GCDH
0.00453359403417933,1.51242974607481,0.025,0.009,1,1,PPFIA1
0.00454184114121675,0.41140549423614,0.314,0.244,1,1,BUD31
0.0045437535219724,-2.24206154099536,0.008,0.032,1,1,UBE4A
0.00454829419006648,-2.09386183858733,0.01,0.035,1,1,MCM7
0.00455166411361627,0.877571419582075,0.052,0.027,1,1,VPS53
0.00455782585795281,-1.46392434303539,0.035,0.069,1,1,SMARCA5
0.00455826039633258,-1.79549195257663,0.031,0.064,1,1,ZBP1
0.00456792279543499,1.64541425911123,0.021,0.007,1,1,SORT1
0.00458629770715595,-1.78512114178355,0.012,0.038,1,1,C12orf79
0.00458713959752096,0.2665785951356,0.353,0.282,1,1,POLR1D
0.00459527552483888,-1.52204603861695,0.035,0.07,1,1,PWP1
0.0046135833720658,1.20862454129745,0.025,0.009,1,1,RCOR1
0.00463276307216865,1.34700852990117,0.035,0.016,1,1,SH3TC1
0.00464460168442206,-1.09032499511124,0.048,0.085,1,1,CRYZL1
0.00464978919490269,-1.27312847496492,0.031,0.064,1,1,CCDC174
0.004650651937474,-0.396397732677263,0.089,0.134,1,1,ATG12
0.00467051397439375,1.73261956750803,0.021,0.007,1,1,DISC1
0.00468303241805304,-0.784921166670115,0.073,0.116,1,1,SNRPA
0.00469225137346027,-0.22776601879409,0.931,0.952,1,1,HLA-B
0.00475137629509536,0.262361103855174,0.393,0.332,1,1,PLP2
0.00475565724981687,-1.82149920456027,0.01,0.035,1,1,CARD11
0.00476436761013233,-2.9089245065057,0.006,0.028,1,1,CEP78
0.00479454409853816,-0.970861328548137,0.058,0.098,1,1,KLHDC2
0.00479570267574528,-0.989990787843072,0.031,0.065,1,1,TOR1AIP1
0.00479940189484871,-1.46105139002215,0.017,0.044,1,1,PAXIP1-AS1
0.00480152367180362,-1.68014685380965,0.012,0.038,1,1,TRMU
0.00480693295767446,0.727415416618851,0.335,0.268,1,1,LAMTOR5
0.00480881769648245,-1.65523988509714,0.01,0.035,1,1,ZNF880
0.00481842781055412,-1.16106382443496,0.029,0.062,1,1,AKAP17A
0.0048283153724693,1.27865548337557,0.021,0.007,1,1,KIF1B
0.00483993985465599,1.27652832549562,0.052,0.027,1,1,RRBP1
0.00486073218262783,-1.41350245148407,0.021,0.05,1,1,RRP1B
